SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
Kohukohu-Broadwood,Okaihau,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,15,Kohukohu-Broadwood,-35.29006863,173.46362668,Okaihau,-35.28661159,173.79081555,29.69925965394316,Far North,Far North,Northland,Northland,EDUCATION
Omahuta Forest-Horeke,Okaihau,-999,-999,12,-999,-999,-999,57,-999,-999,-999,72,Omahuta Forest-Horeke,-35.28834375,173.61780248,Okaihau,-35.28661159,173.79081555,15.704606746630134,Far North,Far North,Northland,Northland,EDUCATION
Puketotara,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Puketotara,-35.25176279999999,173.90330753,Okaihau,-35.28661159,173.79081555,10.923018217158573,Far North,Far North,Northland,Northland,EDUCATION
Waima Forest,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Waima Forest,-35.48716638,173.62952632,Okaihau,-35.28661159,173.79081555,26.66650679104804,Far North,Far North,Northland,Northland,EDUCATION
Ohaeawai-Waimate North,Okaihau,-999,-999,-999,-999,-999,-999,42,-999,-999,-999,48,Ohaeawai-Waimate North,-35.33520904,173.85992372,Okaihau,-35.28661159,173.79081555,8.277873388986569,Far North,Far North,Northland,Northland,EDUCATION
Ngapuhi,Okaihau,-999,-999,9,-999,-999,-999,30,-999,-999,-999,39,Ngapuhi,-35.4228326,173.76534835,Okaihau,-35.28661159,173.79081555,15.32215411826256,Far North,Far North,Northland,Northland,EDUCATION
Kaikohe,Okaihau,-999,-999,30,-999,-999,-999,45,-999,-999,-999,78,Kaikohe,-35.40792422,173.79767516,Okaihau,-35.28661159,173.79081555,13.503688546081333,Far North,Far North,Northland,Northland,EDUCATION
Mataraua Forest,Okaihau,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mataraua Forest,-35.54715526,173.80536516,Okaihau,-35.28661159,173.79081555,29.00112037646253,Far North,Far North,Northland,Northland,EDUCATION
Kaeo,Riverview,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Kaeo,-35.15410315,173.74331968,Riverview,-35.20805962,173.9624342,20.798062821967736,Far North,Far North,Northland,Northland,EDUCATION
Lake Manuwai-Kapiro,Riverview,-999,-999,39,-999,-999,-999,39,-999,-999,-999,75,Lake Manuwai-Kapiro,-35.18267324,173.86535013,Riverview,-35.20805962,173.9624342,9.26241894388217,Far North,Far North,Northland,Northland,EDUCATION
Rangitane-Purerua,Riverview,-999,-999,39,-999,-999,-999,27,-999,-999,-999,66,Rangitane-Purerua,-35.13418331,173.9391431,Riverview,-35.20805962,173.9624342,8.483080817331711,Far North,Far North,Northland,Northland,EDUCATION
Puketotara,Riverview,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,Puketotara,-35.25176279999999,173.90330753,Riverview,-35.20805962,173.9624342,7.242702407846929,Far North,Far North,Northland,Northland,EDUCATION
Waipoua Forest,Hokianga South,-999,-999,6,-999,-999,-999,9,-999,-999,-999,15,Waipoua Forest,-35.58128435,173.51134902,Hokianga South,-35.46801387,173.48438703,12.829271287314038,Far North,Far North,Northland,Northland,EDUCATION
Hokianga South,Waima Forest,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Hokianga South,-35.46801387,173.48438703,Waima Forest,-35.48716638,173.62952632,13.313903886580189,Far North,Far North,Northland,Northland,EDUCATION
Hokianga South,Waipoua Forest,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Hokianga South,-35.46801387,173.48438703,Waipoua Forest,-35.58128435,173.51134902,12.829271287314038,Far North,Far North,Northland,Northland,EDUCATION
Rangitane-Purerua,Lake Manuwai-Kapiro,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Rangitane-Purerua,-35.13418331,173.9391431,Lake Manuwai-Kapiro,-35.18267324,173.86535013,8.606680763260696,Far North,Far North,Northland,Northland,EDUCATION
Riverview,Lake Manuwai-Kapiro,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Riverview,-35.20805962,173.9624342,Lake Manuwai-Kapiro,-35.18267324,173.86535013,9.26241894388217,Far North,Far North,Northland,Northland,EDUCATION
Lake Manuwai-Kapiro,Puketotara,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,Lake Manuwai-Kapiro,-35.18267324,173.86535013,Puketotara,-35.25176279999999,173.90330753,8.420763597766173,Far North,Far North,Northland,Northland,EDUCATION
Okaihau,Puketotara,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Okaihau,-35.28661159,173.79081555,Puketotara,-35.25176279999999,173.90330753,10.923018217158573,Far North,Far North,Northland,Northland,EDUCATION
Rangitane-Purerua,Puketotara,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,Rangitane-Purerua,-35.13418331,173.9391431,Puketotara,-35.25176279999999,173.90330753,13.473673101227579,Far North,Far North,Northland,Northland,EDUCATION
Riverview,Puketotara,-999,-999,33,-999,-999,-999,-999,-999,-999,-999,36,Riverview,-35.20805962,173.9624342,Puketotara,-35.25176279999999,173.90330753,7.242702407846929,Far North,Far North,Northland,Northland,EDUCATION
Kerikeri Central,Puketotara,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Kerikeri Central,-35.22507309,173.95096304,Puketotara,-35.25176279999999,173.90330753,5.247814723970481,Far North,Far North,Northland,Northland,EDUCATION
Ohaeawai-Waimate North,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ohaeawai-Waimate North,-35.33520904,173.85992372,Puketotara,-35.25176279999999,173.90330753,10.079648719830537,Far North,Far North,Northland,Northland,EDUCATION
Puketona-Waitangi,Puketotara,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Puketona-Waitangi,-35.27991822,174.00095246,Puketotara,-35.25176279999999,173.90330753,9.401630748429444,Far North,Far North,Northland,Northland,EDUCATION
Pakaraka,Puketotara,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Pakaraka,-35.36746635,173.98446287,Puketotara,-35.25176279999999,173.90330753,14.824080260736086,Far North,Far North,Northland,Northland,EDUCATION
Opua (Far North District),Puketotara,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Opua (Far North District),-35.32270229,174.10002605,Puketotara,-35.25176279999999,173.90330753,19.51989822933741,Far North,Far North,Northland,Northland,EDUCATION
Matarau,Puketotara,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,Matarau,-35.66728748,174.20987157,Puketotara,-35.25176279999999,173.90330753,53.90514292894724,Whangarei,Far North,Northland,Northland,EDUCATION
Granfield Reserve,Puketotara,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Granfield Reserve,-35.69015065,174.29505823,Puketotara,-35.25176279999999,173.90330753,60.28904576969469,Whangarei,Far North,Northland,Northland,EDUCATION
Kamo Central,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Kamo Central,-35.68486255,174.30491552,Puketotara,-35.25176279999999,173.90330753,60.349047788557726,Whangarei,Far North,Northland,Northland,EDUCATION
Pukenui,Puketotara,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Pukenui,-35.74644668,174.25502298,Puketotara,-35.25176279999999,173.90330753,63.55658020788521,Whangarei,Far North,Northland,Northland,EDUCATION
Abbey Caves-Glenbervie,Puketotara,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Abbey Caves-Glenbervie,-35.70399025,174.36122936,Puketotara,-35.25176279999999,173.90330753,65.17625221399895,Whangarei,Far North,Northland,Northland,EDUCATION
Lake Manuwai-Kapiro,Rangitane-Purerua,-999,-999,9,-999,-999,-999,9,-999,-999,-999,12,Lake Manuwai-Kapiro,-35.18267324,173.86535013,Rangitane-Purerua,-35.13418331,173.9391431,8.606680763260696,Far North,Far North,Northland,Northland,EDUCATION
Puketotara,Rangitane-Purerua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Puketotara,-35.25176279999999,173.90330753,Rangitane-Purerua,-35.13418331,173.9391431,13.473673101227579,Far North,Far North,Northland,Northland,EDUCATION
Riverview,Rangitane-Purerua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Riverview,-35.20805962,173.9624342,Rangitane-Purerua,-35.13418331,173.9391431,8.483080817331711,Far North,Far North,Northland,Northland,EDUCATION
Kerikeri South,Rangitane-Purerua,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Kerikeri South,-35.24639884,173.9577874,Rangitane-Purerua,-35.13418331,173.9391431,12.59229821678439,Far North,Far North,Northland,Northland,EDUCATION
Puketotara,Puketona-Waitangi,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Puketotara,-35.25176279999999,173.90330753,Puketona-Waitangi,-35.27991822,174.00095246,9.401630748429444,Far North,Far North,Northland,Northland,EDUCATION
Kerikeri South,Puketona-Waitangi,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Kerikeri South,-35.24639884,173.9577874,Puketona-Waitangi,-35.27991822,174.00095246,5.408389944953878,Far North,Far North,Northland,Northland,EDUCATION
Kaikohe,Puketona-Waitangi,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Kaikohe,-35.40792422,173.79767516,Puketona-Waitangi,-35.27991822,174.00095246,23.29239580512797,Far North,Far North,Northland,Northland,EDUCATION
Pakaraka,Puketona-Waitangi,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,Pakaraka,-35.36746635,173.98446287,Puketona-Waitangi,-35.27991822,174.00095246,9.849184763419476,Far North,Far North,Northland,Northland,EDUCATION
Puketona-Waitangi,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Puketona-Waitangi,-35.27991822,174.00095246,Ohaeawai-Waimate North,-35.33520904,173.85992372,14.19743686459466,Far North,Far North,Northland,Northland,EDUCATION
Ngapuhi,Ohaeawai-Waimate North,-999,-999,12,-999,-999,-999,9,-999,-999,-999,21,Ngapuhi,-35.4228326,173.76534835,Ohaeawai-Waimate North,-35.33520904,173.85992372,12.978882986072474,Far North,Far North,Northland,Northland,EDUCATION
Kaikohe,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,Kaikohe,-35.40792422,173.79767516,Ohaeawai-Waimate North,-35.33520904,173.85992372,9.860622676939474,Far North,Far North,Northland,Northland,EDUCATION
Pakaraka,Ohaeawai-Waimate North,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,Pakaraka,-35.36746635,173.98446287,Ohaeawai-Waimate North,-35.33520904,173.85992372,11.850650770192836,Far North,Far North,Northland,Northland,EDUCATION
Mataraua Forest,Ohaeawai-Waimate North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Mataraua Forest,-35.54715526,173.80536516,Ohaeawai-Waimate North,-35.33520904,173.85992372,24.08004374984261,Far North,Far North,Northland,Northland,EDUCATION
Puketona-Waitangi,Paihia,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Puketona-Waitangi,-35.27991822,174.00095246,Paihia,-35.28609895,174.09311792,8.393986763481205,Far North,Far North,Northland,Northland,EDUCATION
Kaikohe,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kaikohe,-35.40792422,173.79767516,Queen Street,-36.84774104,174.76524972,182.16115476048734,Far North,Waitakere,Northland,Auckland,EDUCATION
Matapouri-Tutukaka,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Matapouri-Tutukaka,-35.59792832,174.47802227,Queen Street,-36.84774104,174.76524972,141.34084175905247,Whangarei,Waitakere,Northland,Auckland,EDUCATION
South Head,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,South Head,-36.59353204,174.31227374,Queen Street,-36.84774104,174.76524972,49.28507183044582,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Te Kuru,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Te Kuru,-36.60344402,174.48396116,Queen Street,-36.84774104,174.76524972,36.964719584225335,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Helensville,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Helensville,-36.67496915,174.45425272,Queen Street,-36.84774104,174.76524972,33.713522761480625,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Orewa North,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Orewa North,-36.58108865,174.67586463,Queen Street,-36.84774104,174.76524972,30.70222086475375,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Millwater North,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Millwater North,-36.6014983,174.67227556,Queen Street,-36.84774104,174.76524972,28.607317798565806,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Waipatukahu,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Waipatukahu,-36.77908114,174.42070067,Queen Street,-36.84774104,174.76524972,31.608199761006173,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Millwater South,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Millwater South,-36.61231012,174.67000848,Queen Street,-36.84774104,174.76524972,27.52030874552116,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Kingsway,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Kingsway,-36.60606427,174.68651435,Queen Street,-36.84774104,174.76524972,27.774260799029136,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Stanmore Bay West,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Stanmore Bay West,-36.62300197,174.72724226,Queen Street,-36.84774104,174.76524972,25.21831882411597,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Kumeu-Huapai,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kumeu-Huapai,-36.76998293,174.54286666,Queen Street,-36.84774104,174.76524972,21.60376346318936,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Gulf Harbour North,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Gulf Harbour North,-36.60949658,174.79413674,Queen Street,-36.84774104,174.76524972,26.6163700337956,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Manly East,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Manly East,-36.63338986,174.76128799,Queen Street,-36.84774104,174.76524972,23.837377827143136,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Riverhead,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Riverhead,-36.75810331,174.58371179,Queen Street,-36.84774104,174.76524972,18.98919217803031,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Gulf Harbour South,Queen Street,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,Gulf Harbour South,-36.62319574,174.79598006,Queen Street,-36.84774104,174.76524972,25.118021239568023,Rodney,Waitakere,Auckland,Auckland,EDUCATION
Long Bay,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Long Bay,-36.68946348,174.73306962,Queen Street,-36.84774104,174.76524972,17.831554590733585,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Albany Heights,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Albany Heights,-36.71796472,174.69401393,Queen Street,-36.84774104,174.76524972,15.763421698360936,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Awaruku,Queen Street,-999,9,-999,-999,-999,-999,-999,9,-999,-999,18,Awaruku,-36.69990012,174.72732927,Queen Street,-36.84774104,174.76524972,16.782532311071943,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Fairview Heights,Queen Street,-999,15,-999,-999,-999,-999,-999,6,-999,-999,21,Fairview Heights,-36.71007322,174.71678985,Queen Street,-36.84774104,174.76524972,15.904744479335337,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Whenuapai,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Whenuapai,-36.79162758,174.62143068,Queen Street,-36.84774104,174.76524972,14.241556519081133,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Albany West,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Albany West,-36.7414674,174.68787988,Queen Street,-36.84774104,174.76524972,13.67866244033366,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Glamorgan,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Glamorgan,-36.70130329,174.7405506,Queen Street,-36.84774104,174.76524972,16.431065617974905,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Oteha East,Queen Street,-999,12,-999,-999,-999,-999,-999,9,-999,-999,21,Oteha East,-36.71657898,174.72207262,Queen Street,-36.84774104,174.76524972,15.082947923819695,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Northcross,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Northcross,-36.71165743,174.73076830000005,Queen Street,-36.84774104,174.76524972,15.440280921745346,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Oteha West,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Oteha West,-36.72206732,174.71686745,Queen Street,-36.84774104,174.76524972,14.623445380111454,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Waiake,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15,Waiake,-36.70665026,174.74439669999995,Queen Street,-36.84774104,174.76524972,15.798128892514308,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Albany South,Queen Street,-999,9,-999,-999,-999,6,-999,-999,-999,-999,21,Albany South,-36.73882334,174.70949248,Queen Street,-36.84774104,174.76524972,13.08926756077595,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Browns Bay South West,Queen Street,-999,12,-999,-999,-999,-999,-999,6,-999,-999,21,Browns Bay South West,-36.72178932,174.72994649,Queen Street,-36.84774104,174.76524972,14.353734160208328,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Browns Bay Central,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Browns Bay Central,-36.71427585,174.74326307,Queen Street,-36.84774104,174.76524972,14.969274124285539,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Schnapper Rock,Queen Street,-999,15,-999,-999,-999,-999,-999,6,-999,-999,21,Schnapper Rock,-36.75623258,174.68691977,Queen Street,-36.84774104,174.76524972,12.335896538416831,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Pinehill ,Queen Street,-999,12,-999,-999,-999,-999,-999,6,-999,-999,24,Pinehill,-36.73133656,174.72363265,Queen Street,-36.84774104,174.76524972,13.463681036797139,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Browns Bay South East,Queen Street,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Browns Bay South East,-36.72475755,174.73770545,Queen Street,-36.84774104,174.76524972,13.893387036395536,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Greenhithe East,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Greenhithe East,-36.7641032,174.68932537,Queen Street,-36.84774104,174.76524972,11.497118709687127,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Murrays Bay West,Queen Street,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Murrays Bay West,-36.73177873,174.74174762,Queen Street,-36.84774104,174.76524972,13.063156855618573,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Windsor Park,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Windsor Park,-36.73975221,174.73568351,Queen Street,-36.84774104,174.76524972,12.293032787532256,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
West Harbour West,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,West Harbour West,-36.81872701,174.62254037,Queen Street,-36.84774104,174.76524972,13.104279798700288,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Unsworth Heights West,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Unsworth Heights West,-36.75886381,174.71130257,Queen Street,-36.84774104,174.76524972,10.988059628326932,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Murrays Bay East,Queen Street,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Murrays Bay East,-36.73103029999999,174.75161954,Queen Street,-36.84774104,174.76524972,13.034278404117172,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Hobsonville Point,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Hobsonville Point,-36.79691625,174.66172203,Queen Street,-36.84774104,174.76524972,10.810072419765682,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
West Harbour Clearwater Cove,Queen Street,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,West Harbour Clearwater Cove,-36.81054038,174.63704103,Queen Street,-36.84774104,174.76524972,12.13762217692525,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Unsworth Heights East,Queen Street,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,Unsworth Heights East,-36.75603242,174.71977269,Queen Street,-36.84774104,174.76524972,10.971986442487562,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
Mairangi Bay North,Queen Street,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mairangi Bay North,-36.73858904,174.74654933,Queen Street,-36.84774104,174.76524972,12.250844857237814,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
