SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Pirimai West,Tareha Reserve,PASSENGER_IN_VEHICLE,21,EDUCATION,Pirimai West,-39.51328394,176.87873144,Tareha Reserve,-39.54400792,176.85143036,4.141740412506861,Hastings,Hastings
Blockhouse Bay North,Lynfield North,PASSENGER_IN_VEHICLE,36,EDUCATION,Blockhouse Bay North,-36.91452187,174.69660926,Lynfield North,-36.91952771,174.71763043,1.9499378954750504,Waitakere,Waitakere
Taupo Central West,Hilltop (Taupo District),PASSENGER_IN_VEHICLE,9,EDUCATION,Taupo Central West,-38.6847684,176.07304191,Hilltop (Taupo District),-38.69976213,176.09915047,2.8132088075346835,Taupo,Taupo
Awarua Plains,Awarua Plains,PASSENGER_IN_VEHICLE,18,EDUCATION,Awarua Plains,-46.48269183,168.60409879,Awarua Plains,-46.48269183,168.60409879,0.0,Southland,Southland
Swanson Rural,Henderson North,PASSENGER_IN_VEHICLE,6,EDUCATION,Swanson Rural,-36.881095,174.57106823,Henderson North,-36.87606154,174.62534230000003,4.859789507328863,Waitakere,Waitakere
Upper Vogeltown,Highlands Park (New Plymouth District),PASSENGER_IN_VEHICLE,6,EDUCATION,Upper Vogeltown,-39.09023955,174.08332265,Highlands Park (New Plymouth District),-39.08069461,174.10443117,2.10848546421562,New Plymouth,New Plymouth
Casebrook,Clearwater,PASSENGER_IN_VEHICLE,9,EDUCATION,Casebrook,-43.47930829,172.59864558,Clearwater,-43.45442864,172.59833432,2.7666048945706976,Christchurch,Christchurch
Pahurehure,Opaheke,PASSENGER_IN_VEHICLE,9,EDUCATION,Pahurehure,-37.06864785,174.93272857,Opaheke,-37.07682576,174.94797761,1.6300902234920915,Franklin,Franklin
Tahuna Hills,Victory,PASSENGER_IN_VEHICLE,9,EDUCATION,Tahuna Hills,-41.29106093,173.25332264,Victory,-41.28580137,173.26988584,1.5023852808763682,Nelson,Nelson
Turanga,Northpark North,PASSENGER_IN_VEHICLE,9,EDUCATION,Turanga,-36.96408816,174.98854671,Northpark North,-36.91724964,174.92247912,7.848677678545008,Manukau,Manukau
Swanson Rural,Summerland North,PASSENGER_IN_VEHICLE,6,EDUCATION,Swanson Rural,-36.881095,174.57106823,Summerland North,-36.87595448,174.61345826,3.8135005599880762,Waitakere,Waitakere
Totara Vale South,Murrays Bay West,PASSENGER_IN_VEHICLE,6,EDUCATION,Totara Vale South,-36.76583308,174.72573604,Murrays Bay West,-36.73177873,174.74174762,4.046480726321701,Waitakere,Waitakere
Manawahe,Matata-Otakiri,PASSENGER_IN_VEHICLE,6,EDUCATION,Manawahe,-37.94949244,176.66958968,Matata-Otakiri,-37.93846406,176.80043803,11.539395454128352,Whakatane,Whakatane
Crinan,Kew (Invercargill City),PASSENGER_IN_VEHICLE,6,EDUCATION,Crinan,-46.42135777,168.35635273,Kew (Invercargill City),-46.43342614,168.35379297,1.3562069657406974,Invercargill,Invercargill
Burbank,Wiri West,PASSENGER_IN_VEHICLE,51,EDUCATION,Burbank,-37.02139033,174.86798825,Wiri West,-37.00828264,174.8624367,1.53859889974764,Franklin,Franklin
Kinleith,Paraonui,PASSENGER_IN_VEHICLE,45,EDUCATION,Kinleith,-38.29131119,175.79670359,Paraonui,-38.21178412,175.8515199,10.055379115123062,South Waikato,South Waikato
Morningside (Auckland),Point Chevalier East,PASSENGER_IN_VEHICLE,6,EDUCATION,Morningside (Auckland),-36.87312613,174.73197443,Point Chevalier East,-36.86700191,174.71414708,1.7258742366689277,Waitakere,Waitakere
Bellevue,Tauranga Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bellevue,-37.67938337,176.1292392,Tauranga Central,-37.67947411,176.16704264,3.3268862621825006,Western Bay of Plenty,
Ngaio South,Crofton Downs,PASSENGER_IN_VEHICLE,9,EDUCATION,Ngaio South,-41.2531632,174.77602584,Crofton Downs,-41.25754511,174.76182629,1.2831089017813273,Wellington,Wellington
Huntly East,Huntly East,PASSENGER_IN_VEHICLE,195,EDUCATION,Huntly East,-37.55408564,175.16553246,Huntly East,-37.55408564,175.16553246,0.0,Waikato,Waikato
Masterton Central,Douglas Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Masterton Central,-40.95047108,175.66167048,Douglas Park,-40.94626766,175.65254353,0.8977936275506387,Masterton,Masterton
Ohauiti,Welcome Bay West,PASSENGER_IN_VEHICLE,9,EDUCATION,Ohauiti,-37.74926894,176.16160301,Welcome Bay West,-37.73107452,176.18502146,2.8867819005027933,Western Bay of Plenty,Western Bay of Plenty
Pakuranga Heights South West,Half Moon Bay South East,PASSENGER_IN_VEHICLE,18,EDUCATION,Pakuranga Heights South West,-36.9198535,174.88678719,Half Moon Bay South East,-36.89466587,174.90252487,3.130830048833982,Manukau,Manukau
Maungaraki,Tirohanga,PASSENGER_IN_VEHICLE,6,EDUCATION,Maungaraki,-41.20840978,174.87990307,Tirohanga,-41.19825451,174.90584966,2.446850991264152,Hutt city,Hutt city
Frimley,Twyford,PASSENGER_IN_VEHICLE,9,EDUCATION,Frimley,-39.62166848,176.82925988,Twyford,-39.59961385,176.81874894,2.612435781204503,Hastings city,Hastings city
Te Teko Lakes,Tarawera Park,PASSENGER_IN_VEHICLE,12,EDUCATION,Te Teko Lakes,-38.05714893,176.80257253,Tarawera Park,-38.09034331,176.70935902,8.955431867899293,Whakatane,Whakatane
Silverdale South (Auckland),Dairy Flat North,PASSENGER_IN_VEHICLE,15,EDUCATION,Silverdale South (Auckland),-36.62799753,174.69160348,Dairy Flat North,-36.6446947,174.65374224,3.8548271293609613,Rodney,Rodney
Epsom North,Remuera South,PASSENGER_IN_VEHICLE,6,EDUCATION,Epsom North,-36.87695838,174.77070996,Remuera South,-36.88443518,174.79526521,2.3369142864241343,Waitakere,Waitakere
Avondale North (Auckland),Morningside (Auckland),PASSENGER_IN_VEHICLE,9,EDUCATION,Avondale North (Auckland),-36.88954577,174.69562749,Morningside (Auckland),-36.87312613,174.73197443,3.712737454423844,Waitakere,Waitakere
Newbury,Milverton,PASSENGER_IN_VEHICLE,9,EDUCATION,Newbury,-40.33398879,175.57992885,Milverton,-40.35969543,175.61983251,4.4279182097844085,Manawatu,Palmerston North
Mayfair,Mayfair,PASSENGER_IN_VEHICLE,36,EDUCATION,Mayfair,-39.64014808,176.86339942,Mayfair,-39.64014808,176.86339942,0.0,Hastings city,Hastings city
Waihou-Manawaru,Mangaiti,PASSENGER_IN_VEHICLE,9,EDUCATION,Waihou-Manawaru,-37.59772787,175.76835054,Mangaiti,-37.50073616,175.62867197,16.36909773315195,Matamata-Piako,Matamata-Piako
Rosedale,Avenal,PASSENGER_IN_VEHICLE,6,EDUCATION,Rosedale,-46.38971341,168.36796259,Avenal,-46.40074343,168.35272935,1.6938115844138677,Invercargill,Invercargill
Ranui South West,Henderson Valley,PASSENGER_IN_VEHICLE,9,EDUCATION,Ranui South West,-36.87146189,174.59392367,Henderson Valley,-36.90641583,174.56917384,4.466683807398712,Waitakere,Waitakere
Goodwood Heights,Manurewa South,PASSENGER_IN_VEHICLE,9,EDUCATION,Goodwood Heights,-36.99421746,174.89732834,Manurewa South,-37.03138834,174.90040876,4.142252854863652,Franklin,Franklin
Bream Bay,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bream Bay,-35.91496801,174.38390319,Whangarei Central,-35.72846995,174.32430322,21.422544221598155,Whangarei,Whangarei
Mount Cargill,Dunedin Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Mount Cargill,-45.78374853,170.56970937,Dunedin Central,-45.87712471,170.50291221,11.601302289722222,Dunedin,Dunedin
Pokeno,Pukekohe Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Pokeno,-37.24416888,175.02021530000005,Pukekohe Central,-37.20891954,174.91332549999996,10.243456594540042,Franklin,Franklin
Wairakei ,Omanu Beach,PASSENGER_IN_VEHICLE,9,EDUCATION,Wairakei,-37.73298319,176.35904418,Omanu Beach,-37.65870852,176.20775005,15.665547463660667,Western Bay of Plenty,Western Bay of Plenty
Te Puru,Ormiston North,PASSENGER_IN_VEHICLE,24,EDUCATION,Te Puru,-36.89631822,175.00316112,Ormiston North,-36.96413048,174.91309841,10.997355900783274,Manukau,Manukau
Karori South,Karori East,PASSENGER_IN_VEHICLE,105,EDUCATION,Karori South,-41.28902351,174.73328551,Karori East,-41.28702587,174.747422,1.2018388714042678,Wellington,Wellington
Cockle Bay,Howick East,PASSENGER_IN_VEHICLE,9,EDUCATION,Cockle Bay,-36.89765568,174.94328238,Howick East,-36.90088621,174.930388,1.2015439265587902,Manukau,Manukau
Burnside,Strowan,PASSENGER_IN_VEHICLE,9,EDUCATION,Burnside,-43.50309147,172.5759413,Strowan,-43.50761954,172.60874654,2.6932512917480116,Christchurch,Christchurch
Ramarama,Drury,PASSENGER_IN_VEHICLE,9,EDUCATION,Ramarama,-37.15945142,174.93408164,Drury,-37.10606959,174.93669402,5.94030458768049,Franklin,Franklin
Kopurererua,Pyes Pa South,PASSENGER_IN_VEHICLE,9,EDUCATION,Kopurererua,-37.77550916,176.10390836,Pyes Pa South,-37.74928473,176.12244347,3.3403536412308727,Western Bay of Plenty,Western Bay of Plenty
Opotiki,Allandale,PASSENGER_IN_VEHICLE,12,EDUCATION,Opotiki,-38.0131159,177.28682473,Allandale,-37.96801926,176.98635382,26.80469984161234,Opotiki,Whakatane
Burbank,Manurewa Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Burbank,-37.02139033,174.86798825,Manurewa Central,-37.02111515,174.89147225,2.085119683362634,Franklin,Franklin
Bishopdale South,Bryndwr North,PASSENGER_IN_VEHICLE,12,EDUCATION,Bishopdale South,-43.49422735,172.58605509,Bryndwr North,-43.50194025,172.58969325,0.9064517211524871,Christchurch,Christchurch
Mountview,Taupo Central West,PASSENGER_IN_VEHICLE,36,EDUCATION,Mountview,-38.68673952,176.09245067,Taupo Central West,-38.6847684,176.07304191,1.6988240409688624,Taupo,Taupo
Crofton Downs,Wadestown,PASSENGER_IN_VEHICLE,6,EDUCATION,Crofton Downs,-41.25754511,174.76182629,Wadestown,-41.26222883,174.77572711,1.2733229195307916,Wellington,Wellington
Queenwood (Hamilton City),Flagstaff East,PASSENGER_IN_VEHICLE,9,EDUCATION,Queenwood (Hamilton City),-37.74645488,175.26616377,Flagstaff East,-37.73415885,175.25375047,1.7495210873196783,Hamilton,Hamilton
Oaklands East,Hoon Hay West,PASSENGER_IN_VEHICLE,18,EDUCATION,Oaklands East,-43.57609972,172.56190899,Hoon Hay West,-43.56060632,172.59043228,2.872091648610465,Christchurch,Christchurch
Tokorangi,Tremaine,PASSENGER_IN_VEHICLE,9,EDUCATION,Tokorangi,-40.12383342,175.549708,Tremaine,-40.33969042,175.59865691,24.35923175255401,Manawatu,Palmerston North
Nukuhau-Rangatira Park,Taupo Central East,PASSENGER_IN_VEHICLE,33,EDUCATION,Nukuhau-Rangatira Park,-38.67360248,176.07424697,Taupo Central East,-38.68453849,176.08132064,1.3622633369247323,Taupo,Taupo
Ranui Domain,Henderson East,PASSENGER_IN_VEHICLE,9,EDUCATION,Ranui Domain,-36.86589923,174.60427343,Henderson East,-36.88675131,174.63851372,3.827783104704017,Waitakere,Waitakere
Kaitemako (Western Bay of Plenty District),Tauranga Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaitemako (Western Bay of Plenty District),-37.78247813,176.1993878,Tauranga Central,-37.67947411,176.16704264,11.801466795854076,Western Bay of Plenty,
Oteha East,Takapuna West,PASSENGER_IN_VEHICLE,6,EDUCATION,Oteha East,-36.71657898,174.72207262,Takapuna West,-36.78910918,174.76117008,8.785058627068,Waitakere,Waitakere
Oriental Bay,Thorndon,PASSENGER_IN_VEHICLE,9,EDUCATION,Oriental Bay,-41.29186473,174.79287237,Thorndon,-41.27246445,174.77422734,2.6609849819626565,Wellington,Wellington
Mount Roskill North,Newmarket,PASSENGER_IN_VEHICLE,6,EDUCATION,Mount Roskill North,-36.90053933,174.7442134,Newmarket,-36.86853889,174.77706299,4.604040032785758,Waitakere,Waitakere
Otara West,Mangere East,PASSENGER_IN_VEHICLE,6,EDUCATION,Otara West,-36.95591017,174.86534764,Mangere East,-36.96930074,174.8391719,2.761467187369767,Manukau,Manukau
Kimbolton North,Makino,PASSENGER_IN_VEHICLE,18,EDUCATION,Kimbolton North,-40.2074565,175.58214784,Makino,-40.20622477,175.56555066,1.4160992105805774,Manawatu,Manawatu
Nelson Park,Bluff Hill,PASSENGER_IN_VEHICLE,15,EDUCATION,Nelson Park,-39.49765371,176.90801557,Bluff Hill,-39.48081517,176.91538913,1.9763885039962883,Hastings,Napier
Moananui,Paraonui,PASSENGER_IN_VEHICLE,57,EDUCATION,Moananui,-38.23905279,175.8629699,Paraonui,-38.21178412,175.8515199,3.1928417048162014,South Waikato,South Waikato
Parnell East,Newmarket,PASSENGER_IN_VEHICLE,12,EDUCATION,Parnell East,-36.85621249,174.78751844,Newmarket,-36.86853889,174.77706299,1.6564552299690496,Waitakere,Waitakere
Kingswell,Woodend-Greenhills ,PASSENGER_IN_VEHICLE,9,EDUCATION,Kingswell,-46.44101863,168.37099017,Woodend-Greenhills,-46.52117182,168.37470824,8.917173612725078,Invercargill,Invercargill
Lilybrook,Tuahiwi,PASSENGER_IN_VEHICLE,9,EDUCATION,Lilybrook,-43.31092043,172.59368431,Tuahiwi,-43.3357899,172.6359632,4.398206458281477,Waimakariri,Waimakariri
Lower Moutere,Motueka North,PASSENGER_IN_VEHICLE,6,EDUCATION,Lower Moutere,-41.16044272,172.98050868,Motueka North,-41.1058919,173.01318855,6.65465781891544,Tasman,Tasman
Tararua,Ohau-Manakau,PASSENGER_IN_VEHICLE,12,EDUCATION,Tararua,-40.64205371,175.30927003,Ohau-Manakau,-40.69886257,175.20752463,10.65534579226794,Horowhenua,Horowhenua
Brentwood (Taupo District),Mountview,PASSENGER_IN_VEHICLE,6,EDUCATION,Brentwood (Taupo District),-38.68168999,176.05272614,Mountview,-38.68673952,176.09245067,3.4934684221571004,Taupo,Taupo
Brighton,Forbury,PASSENGER_IN_VEHICLE,6,EDUCATION,Brighton,-45.93395134,170.37425787,Forbury,-45.90099334,170.49030599,9.696426645174212,Dunedin,Dunedin
Northcross,Glamorgan,PASSENGER_IN_VEHICLE,48,EDUCATION,Northcross,-36.71165743,174.73076830000005,Glamorgan,-36.70130329,174.7405506,1.4443094571488588,Waitakere,Waitakere
Motiti,Motiti,PASSENGER_IN_VEHICLE,72,EDUCATION,Motiti,-37.71900661,176.34389997,Motiti,-37.71900661,176.34389997,0.0,Western Bay of Plenty,Western Bay of Plenty
Wainuiomata West,Hutt Central North,PASSENGER_IN_VEHICLE,12,EDUCATION,Wainuiomata West,-41.25104641,174.93287708,Hutt Central North,-41.20872236,174.90664869,5.192249631179322,Hutt city,Hutt city
Ranui Domain,Ranui Domain,PASSENGER_IN_VEHICLE,24,EDUCATION,Ranui Domain,-36.86589923,174.60427343,Ranui Domain,-36.86589923,174.60427343,0.0,Waitakere,Waitakere
Kumeu-Huapai,Takapuna West,PASSENGER_IN_VEHICLE,9,EDUCATION,Kumeu-Huapai,-36.76998293,174.54286666,Takapuna West,-36.78910918,174.76117008,19.558298216642708,Rodney,Waitakere
Forest Lake (Hamilton City),Pukete East,PASSENGER_IN_VEHICLE,6,EDUCATION,Forest Lake (Hamilton City),-37.77134221,175.25290895,Pukete East,-37.74160973,175.24441842,3.3893152286970167,Hamilton,Hamilton
Lincoln East,Hoon Hay East,PASSENGER_IN_VEHICLE,9,EDUCATION,Lincoln East,-43.638533,172.49369169,Hoon Hay East,-43.56478385,172.60014316,11.862650896964519,Selwyn,Christchurch
Flaxmere South,Mayfair,PASSENGER_IN_VEHICLE,9,EDUCATION,Flaxmere South,-39.63097019,176.79128021,Mayfair,-39.64014808,176.86339942,6.259548049358674,Hastings city,Hastings city
Moulson,Georgetown,PASSENGER_IN_VEHICLE,18,EDUCATION,Moulson,-46.43454531,168.37684401,Georgetown,-46.41932389,168.36900636,1.7959848910291292,Invercargill,Invercargill
Broadgreen-Monaco,Omaio,PASSENGER_IN_VEHICLE,18,EDUCATION,Broadgreen-Monaco,-41.30725889,173.22687972,Omaio,-41.32459713,173.24438648,2.4196344454905474,Nelson,Nelson
Featherston,Martinborough,PASSENGER_IN_VEHICLE,9,EDUCATION,Featherston,-41.11610965,175.32429671,Martinborough,-41.21981971,175.45862537,16.10641871056973,South Wairarapa,South Wairarapa
Remuera Waiatarua,Mount St John,PASSENGER_IN_VEHICLE,12,EDUCATION,Remuera Waiatarua,-36.88285416,174.82744827,Mount St John,-36.88236812,174.78035947,4.188479977025306,Waitakere,Waitakere
Mayfield,Blenheim Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Mayfield,-41.50254609,173.95223455,Blenheim Central,-41.51522392,173.96254647,1.6506301030819155,Marlborough,Marlborough
Roslyn (Palmerston North City),Ruamahanga,PASSENGER_IN_VEHICLE,15,EDUCATION,Roslyn (Palmerston North City),-40.33547398,175.62895929,Ruamahanga,-40.34920538,175.64194858,1.8823414824418092,Palmerston North,Palmerston North
Pohangina-Apiti,Taonui,PASSENGER_IN_VEHICLE,9,EDUCATION,Pohangina-Apiti,-40.07201708,175.91250803,Taonui,-40.23630115,175.69344838,26.08273054962728,Manawatu,Manawatu
Dannemora North,Mission Heights South,PASSENGER_IN_VEHICLE,6,EDUCATION,Dannemora North,-36.94584124,174.91221484,Mission Heights South,-36.96503986,174.9321751,2.7754204318912223,Manukau,Manukau
Owairaka East,Owairaka West,PASSENGER_IN_VEHICLE,15,EDUCATION,Owairaka East,-36.89480258,174.72152250000005,Owairaka West,-36.89532607,174.71110825,0.9279316812041508,Waitakere,Waitakere
Witherlea East,Riverlands,PASSENGER_IN_VEHICLE,15,EDUCATION,Witherlea East,-41.53819682,173.9585948,Riverlands,-41.52671731,173.97907819999998,2.1298818593340556,Marlborough,Marlborough
Mairtown,Tarewa,PASSENGER_IN_VEHICLE,9,EDUCATION,Mairtown,-35.70451425,174.32430453,Tarewa,-35.7418305,174.30903757,4.372272617158602,Whangarei,Whangarei
Rolleston South West,Rolleston South West,PASSENGER_IN_VEHICLE,96,EDUCATION,Rolleston South West,-43.6149097,172.37458523,Rolleston South West,-43.6149097,172.37458523,0.0,Selwyn,Selwyn
Avonhead East,Ilam University,PASSENGER_IN_VEHICLE,15,EDUCATION,Avonhead East,-43.51559902,172.55870079,Ilam University,-43.52336127,172.57826459,1.798160852564702,Christchurch,Christchurch
Patumahoe,Glenbrook,PASSENGER_IN_VEHICLE,12,EDUCATION,Patumahoe,-37.17691755,174.83514067,Glenbrook,-37.20183488,174.75527205,7.598145188805224,Franklin,Franklin
Papatoetoe North,Harania South,PASSENGER_IN_VEHICLE,9,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Harania South,-36.96750095,174.81463304,3.108743312823893,Manukau,Manukau
Hokitika,Hokitika Rural,PASSENGER_IN_VEHICLE,9,EDUCATION,Hokitika,-42.71867868,170.97186323,Hokitika Rural,-42.78693668,170.96082934,7.643224157239382,Westland,Westland
Ngapuke,Taumarunui Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Ngapuke,-38.85395468,175.37813224,Taumarunui Central,-38.88792031,175.26436605,10.54829850678752,Ruapehu,Ruapehu
Redwood West,Bishopdale West,PASSENGER_IN_VEHICLE,18,EDUCATION,Redwood West,-43.47845362,172.61331603,Bishopdale West,-43.48933117,172.57900137,3.0211730779629087,Christchurch,Christchurch
Ruakaka,Waipu,PASSENGER_IN_VEHICLE,24,EDUCATION,Ruakaka,-35.87869623,174.45727498,Waipu,-36.03330412,174.45082085,17.201425351435823,Whangarei,Whangarei
Takaro North,Roslyn (Palmerston North City),PASSENGER_IN_VEHICLE,21,EDUCATION,Takaro North,-40.34988583,175.59869127,Roslyn (Palmerston North City),-40.33547398,175.62895929,3.0246662291473694,Palmerston North,Palmerston North
South Head,Helensville,PASSENGER_IN_VEHICLE,87,EDUCATION,South Head,-36.59353204,174.31227374,Helensville,-36.67496915,174.45425272,15.57230383960552,Rodney,Rodney
Kahikatea,Maeroa,PASSENGER_IN_VEHICLE,21,EDUCATION,Kahikatea,-37.80133598,175.25054092,Maeroa,-37.77834857,175.26028849,2.6957822948489953,Hamilton,Hamilton
Onehunga West,Royal Oak West (Auckland),PASSENGER_IN_VEHICLE,36,EDUCATION,Onehunga West,-36.91965553,174.77421645,Royal Oak West (Auckland),-36.91008886,174.76931709,1.1494859573164626,Waitakere,Waitakere
Featherston,Featherston,PASSENGER_IN_VEHICLE,63,EDUCATION,Featherston,-41.11610965,175.32429671,Featherston,-41.11610965,175.32429671,0.0,South Wairarapa,South Wairarapa
Moerewa,Moerewa,PASSENGER_IN_VEHICLE,30,EDUCATION,Moerewa,-35.38372176,174.02517066,Moerewa,-35.38372176,174.02517066,0.0,Far North,Far North
Te Atatu South-Edmonton,Henderson Lincoln South,PASSENGER_IN_VEHICLE,18,EDUCATION,Te Atatu South-Edmonton,-36.86466374,174.64220852,Henderson Lincoln South,-36.86722468,174.62367505,1.6731583485087114,Waitakere,Waitakere
Fairview Downs,Porritt,PASSENGER_IN_VEHICLE,9,EDUCATION,Fairview Downs,-37.76127248,175.30316917,Porritt,-37.7587924,175.28637944,1.5015060798761373,Hamilton,Hamilton
Puhoi Valley,Auckland-University,PASSENGER_IN_VEHICLE,9,EDUCATION,Puhoi Valley,-36.46850912,174.62475233,Auckland-University,-36.85143057,174.76906469,44.48221703031101,Rodney,Waitakere
Hillcrest North (Auckland),Hillcrest North (Auckland),PASSENGER_IN_VEHICLE,39,EDUCATION,Hillcrest North (Auckland),-36.79003781,174.74379298,Hillcrest North (Auckland),-36.79003781,174.74379298,0.0,Waitakere,Waitakere
Ferndale,Frankleigh Park,PASSENGER_IN_VEHICLE,15,EDUCATION,Ferndale,-39.08975124,174.05803756,Frankleigh Park,-39.08421237,174.07012898,1.2117784406114114,New Plymouth,New Plymouth
Newbury,Esplanade,PASSENGER_IN_VEHICLE,9,EDUCATION,Newbury,-40.33398879,175.57992885,Esplanade,-40.36732356,175.61429075,4.7136283866714335,Manawatu,Palmerston North
Riversdale-Piano Flat,Gore West,PASSENGER_IN_VEHICLE,6,EDUCATION,Riversdale-Piano Flat,-45.48645863,169.03162811,Gore West,-46.10626401,168.92356176,69.42654933603336,Southland,Gore
Te Atatu South-McLeod South,Te Atatu South-Edmonton,PASSENGER_IN_VEHICLE,15,EDUCATION,Te Atatu South-McLeod South,-36.88084491,174.65012599,Te Atatu South-Edmonton,-36.86466374,174.64220852,1.9321906766640315,Waitakere,Waitakere
Kamo West,Kamo Central,PASSENGER_IN_VEHICLE,36,EDUCATION,Kamo West,-35.67006476,174.29507452,Kamo Central,-35.68486255,174.30491552,1.87018554559118,Whangarei,Whangarei
Grey Lynn North,Freemans Bay,PASSENGER_IN_VEHICLE,9,EDUCATION,Grey Lynn North,-36.85879216,174.73576481,Freemans Bay,-36.85220128,174.7504171,1.4955318424153985,Waitakere,Waitakere
Orakei West,Mount St John,PASSENGER_IN_VEHICLE,27,EDUCATION,Orakei West,-36.85708312,174.81525702,Mount St John,-36.88236812,174.78035947,4.1883036711096375,Waitakere,Waitakere
Highland Park (Auckland),Botany Downs East,PASSENGER_IN_VEHICLE,9,EDUCATION,Highland Park (Auckland),-36.90473104,174.90937089,Botany Downs East,-36.91003877,174.92177547,1.2509030787974118,Manukau,Manukau
