SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Tokomaru,Wharekaka,SCHOOL_BUS,21,EDUCATION,Tokomaru,-38.07908632,178.14017739,Wharekaka,-38.4322622,178.15682921,39.29827254178379,Gisborne,Gisborne
Tarata,Everett Park,SCHOOL_BUS,39,EDUCATION,Tarata,-39.1604937,174.39053007,Everett Park,-39.22793305,174.18116727,19.538589219726642,New Plymouth,New Plymouth
Kingston-Mornington-Vogeltown,Mount Victoria,SCHOOL_BUS,27,EDUCATION,Kingston-Mornington-Vogeltown,-41.31951669,174.76580188,Mount Victoria,-41.29882878,174.78763827,2.935703034964096,Wellington,Wellington
Upper Aramoho,Castlecliff East,SCHOOL_BUS,6,EDUCATION,Upper Aramoho,-39.89595181,175.06983054,Castlecliff East,-39.93653060000001,174.99269163,7.9774487738820445,Wanganui,Wanganui
Parnell East,Sunnyhills West-Pakuranga North,SCHOOL_BUS,6,EDUCATION,Parnell East,-36.85621249,174.78751844,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,9.550203226024234,Waitakere,Manukau
Parklands,Richmond North (Christchurch City),SCHOOL_BUS,15,EDUCATION,Parklands,-43.48059253,172.70806659,Richmond North (Christchurch City),-43.51297088,172.65862627,5.372718265011531,Christchurch,Christchurch
Ngaio North,Karori East,SCHOOL_BUS,6,EDUCATION,Ngaio North,-41.24641459,174.77163121,Karori East,-41.28702587,174.747422,4.9483605649394935,Wellington,Wellington
Okaiawa,Ramanui,SCHOOL_BUS,9,EDUCATION,Okaiawa,-39.5375084,174.21758799999995,Ramanui,-39.60612482,174.27478512,9.069074945998915,South Taranaki,South Taranaki
Hinuera,Bethlehem Central,SCHOOL_BUS,6,EDUCATION,Hinuera,-37.87610156,175.72059543,Bethlehem Central,-37.7065879,176.11498118,39.44960043614302,Matamata-Piako,Western Bay of Plenty
Plimmerton,Trentham South,SCHOOL_BUS,15,EDUCATION,Plimmerton,-41.06768493,174.86039572,Trentham South,-41.14890544,175.04082561,17.609100409943196,Porirua,Upper Hutt
Frankton,Warren Park,SCHOOL_BUS,9,EDUCATION,Frankton,-45.01825697,168.74585281,Warren Park,-45.02264371,168.66173004,6.629901382604528,Queenstown-Lakes,Queenstown-Lakes
Bell Block West,Westown ,SCHOOL_BUS,9,EDUCATION,Bell Block West,-39.02995252,174.13758616,Westown,-39.0747742,174.06011109,8.342429885798023,New Plymouth,New Plymouth
Ruawai-Matakohe,Ruawai-Matakohe,SCHOOL_BUS,111,EDUCATION,Ruawai-Matakohe,-36.08477059,174.14649781,Ruawai-Matakohe,-36.08477059,174.14649781,0.0,Kaipara,Kaipara
Unsworth Heights West,Takapuna West,SCHOOL_BUS,6,EDUCATION,Unsworth Heights West,-36.75886381,174.71130257,Takapuna West,-36.78910918,174.76117008,5.571197003677063,Waitakere,Waitakere
Maramarua,Maramarua,SCHOOL_BUS,24,EDUCATION,Maramarua,-37.27897408,175.21484861,Maramarua,-37.27897408,175.21484861,0.0,Waikato,Waikato
Lyalldale,Parkside,SCHOOL_BUS,18,EDUCATION,Lyalldale,-44.49021445,171.10964227,Parkside,-44.40469035,171.24632921,14.428024398158845,Waimate,Timaru
Endeavour,Hutt Central North,SCHOOL_BUS,9,EDUCATION,Endeavour,-41.11459136,174.90415779,Hutt Central North,-41.20872236,174.90664869,10.468966536167748,Porirua,Hutt city
Ashhurst,Roslyn (Palmerston North City),SCHOOL_BUS,36,EDUCATION,Ashhurst,-40.29115251,175.75860165,Roslyn (Palmerston North City),-40.33547398,175.62895929,12.046382545116735,Palmerston North,Palmerston North
Kaingaroa-Whakarewarewa,Kuirau,SCHOOL_BUS,6,EDUCATION,Kaingaroa-Whakarewarewa,-38.25763217,176.45697211,Kuirau,-38.13474084,176.24242829,23.199915393371253,Rotorua,Rotorua
Dunstan-Galloway,Clyde,SCHOOL_BUS,9,EDUCATION,Dunstan-Galloway,-45.19905383,169.43943086,Clyde,-45.19247012,169.32445482,9.038938689815764,Central Otago,Central Otago
Boulcott,Trentham South,SCHOOL_BUS,12,EDUCATION,Boulcott,-41.19937004,174.92439872,Trentham South,-41.14890544,175.04082561,11.244842357319829,Hutt city,Upper Hutt
Schnapper Rock,Takapuna West,SCHOOL_BUS,9,EDUCATION,Schnapper Rock,-36.75623258,174.68691977,Takapuna West,-36.78910918,174.76117008,7.556541265548218,Waitakere,Waitakere
Mount Eden South,Mount St John,SCHOOL_BUS,6,EDUCATION,Mount Eden South,-36.89582511,174.75448765,Mount St John,-36.88236812,174.78035947,2.74464561210196,Waitakere,Waitakere
Wellsford,Warkworth West,SCHOOL_BUS,6,EDUCATION,Wellsford,-36.2928483,174.52152782,Warkworth West,-36.38893228,174.65160073,15.80760509092128,Rodney,Rodney
Grey Lynn Central,Remuera North,SCHOOL_BUS,6,EDUCATION,Grey Lynn Central,-36.86209925,174.74622031,Remuera North,-36.86848079999999,174.8040065,5.18947794882081,Waitakere,Waitakere
Westmere North,Saint Marys Bay,SCHOOL_BUS,30,EDUCATION,Westmere North,-36.85441266,174.71863306,Saint Marys Bay,-36.84071817,174.74666884,2.9227059145855803,Waitakere,Waitakere
Mangakakahi West,Waiohewa,SCHOOL_BUS,9,EDUCATION,Mangakakahi West,-38.13572124,176.21797990000005,Waiohewa,-38.1090756,176.38116019999995,14.578665027518936,Rotorua,Rotorua
Ruawai-Matakohe,Maungaturoto,SCHOOL_BUS,21,EDUCATION,Ruawai-Matakohe,-36.08477059,174.14649781,Maungaturoto,-36.10952458,174.34693916,18.21831097249948,Kaipara,Kaipara
Tamarau,Te Hapara South,SCHOOL_BUS,9,EDUCATION,Tamarau,-38.67903252,178.05343956,Te Hapara South,-38.6565594,178.00431578,4.9430405499503065,Gisborne,Gisborne
Lower Wairau ,Lower Wairau ,SCHOOL_BUS,12,EDUCATION,Lower Wairau,-41.48548663,174.00600752,Lower Wairau,-41.48548663,174.00600752,0.0,Marlborough,Marlborough
Woodville,Pahiatua,SCHOOL_BUS,45,EDUCATION,Woodville,-40.33673831,175.86635223,Pahiatua,-40.45465931,175.83721683,13.342334641776132,Tararua,Tararua
Ngatea,Paeroa,SCHOOL_BUS,6,EDUCATION,Ngatea,-37.27899729,175.4915105,Paeroa,-37.37535256,175.67393688,19.36438579546429,Hauraki,Hauraki
Tamarau,Te Hapara East,SCHOOL_BUS,12,EDUCATION,Tamarau,-38.67903252,178.05343956,Te Hapara East,-38.6560244,178.01721277,4.054321518879759,Gisborne,Gisborne
Endeavour,Tawa Central,SCHOOL_BUS,39,EDUCATION,Endeavour,-41.11459136,174.90415779,Tawa Central,-41.17402334,174.82717262,9.231958253565534,Porirua,Porirua
Karamea,Buller Coalfields,SCHOOL_BUS,6,EDUCATION,Karamea,-41.29229662,172.26451215,Buller Coalfields,-41.7281935,171.86681611,58.70155508425428,Buller,Buller
Maoribank,Elderslea,SCHOOL_BUS,12,EDUCATION,Maoribank,-41.10626518,175.10879212,Elderslea,-41.1201997,175.05787956,4.537945808541202,Upper Hutt,Upper Hutt
Castor Bay,Murrays Bay West,SCHOOL_BUS,39,EDUCATION,Castor Bay,-36.76039959,174.76178337,Murrays Bay West,-36.73177873,174.74174762,3.6489930228832064,Waitakere,Waitakere
Waipahihi,Brentwood (Taupo District),SCHOOL_BUS,9,EDUCATION,Waipahihi,-38.71039633,176.09930075,Brentwood (Taupo District),-38.68168999,176.05272614,5.1503717486765686,Taupo,Taupo
Chertsey,Cairnbrae,SCHOOL_BUS,12,EDUCATION,Chertsey,-43.82506248,171.96646486,Cairnbrae,-43.66455634,171.77355459,23.636273481414882,Ashburton,Ashburton
Bream Bay,Marsden Bay,SCHOOL_BUS,12,EDUCATION,Bream Bay,-35.91496801,174.38390319,Marsden Bay,-35.84344323,174.48686898,12.219357760000124,Whangarei,Whangarei
Lynfield South,Hillsborough West (Auckland),SCHOOL_BUS,18,EDUCATION,Lynfield South,-36.93014096,174.72013007,Hillsborough West (Auckland),-36.91988593,174.74732339,2.672723624649488,Waitakere,Waitakere
Ohau-Manakau,Otaki,SCHOOL_BUS,12,EDUCATION,Ohau-Manakau,-40.69886257,175.20752463,Otaki,-40.75304139,175.13966802,8.306052945763339,Horowhenua,Kapiti Coast
Mairangi Bay North,Takapuna West,SCHOOL_BUS,9,EDUCATION,Mairangi Bay North,-36.73858904,174.74654933,Takapuna West,-36.78910918,174.76117008,5.766584976920547,Waitakere,Waitakere
Beach Haven West,Northcote Central (Auckland),SCHOOL_BUS,9,EDUCATION,Beach Haven West,-36.79327636,174.68619139,Northcote Central (Auckland),-36.79888947,174.74444417,5.2243507682598365,Waitakere,Waitakere
Hatfields Beach,Orewa South,SCHOOL_BUS,9,EDUCATION,Hatfields Beach,-36.57001949,174.68935557,Orewa South,-36.59013546,174.685784,2.259414179691892,Rodney,Rodney
Pembroke,Stratford Central,SCHOOL_BUS,30,EDUCATION,Pembroke,-39.34019567,174.18536541,Stratford Central,-39.3375964,174.28910646,8.926334897387939,Stratford,Stratford
Eastern Bays ,Hutt Central South,SCHOOL_BUS,48,EDUCATION,Eastern Bays,-41.28078028,174.90926531,Hutt Central South,-41.21349159,174.90936129,7.482165251474637,Hutt city,Hutt city
Te Teko Lakes,Te Teko Lakes,SCHOOL_BUS,12,EDUCATION,Te Teko Lakes,-38.05714893,176.80257253,Te Teko Lakes,-38.05714893,176.80257253,0.0,Whakatane,Whakatane
West Otago,Gore West,SCHOOL_BUS,6,EDUCATION,West Otago,-45.83535422,169.21290702,Gore West,-46.10626401,168.92356176,37.516353581333306,Clutha,Gore
Mount Maunganui South,Pyes Pa South,SCHOOL_BUS,12,EDUCATION,Mount Maunganui South,-37.64901161,176.19758038,Pyes Pa South,-37.74928473,176.12244347,12.962243267091804,Western Bay of Plenty,Western Bay of Plenty
Upper Moutere,Templemore,SCHOOL_BUS,6,EDUCATION,Upper Moutere,-41.24935169,172.85150896,Templemore,-41.34152248,173.20418736,31.195297820570143,Tasman,Tasman
Aongatete,Katikati,SCHOOL_BUS,159,EDUCATION,Aongatete,-37.61688515,175.89393796,Katikati,-37.55213437,175.92548294,7.717890392793155,Western Bay of Plenty,Western Bay of Plenty
Patumahoe,Pukekohe Central,SCHOOL_BUS,81,EDUCATION,Patumahoe,-37.17691755,174.83514067,Pukekohe Central,-37.20891954,174.91332549999996,7.786205093645504,Franklin,Franklin
Nelson Creek,Greymouth Central,SCHOOL_BUS,24,EDUCATION,Nelson Creek,-42.43145547,171.68813975,Greymouth Central,-42.45704831,171.19924986,40.21639850905659,Grey,Grey
Conifer Grove West,Rosehill,SCHOOL_BUS,54,EDUCATION,Conifer Grove West,-37.0486937,174.91293014,Rosehill,-37.0807433,174.93811005,4.206172063542965,Franklin,Franklin
Aka Aka,Aka Aka,SCHOOL_BUS,21,EDUCATION,Aka Aka,-37.29132737,174.77509206,Aka Aka,-37.29132737,174.77509206,0.0,Franklin,Franklin
Huntly East,Hamilton East Village,SCHOOL_BUS,24,EDUCATION,Huntly East,-37.55408564,175.16553246,Hamilton East Village,-37.79028168,175.29324653,28.56808842585455,Waikato,Hamilton
Tahuroa,Tahuroa,SCHOOL_BUS,18,EDUCATION,Tahuroa,-37.69903344,175.52480796,Tahuroa,-37.69903344,175.52480796,0.0,Matamata-Piako,Matamata-Piako
Waitoa-Ngarua,Te Aroha West,SCHOOL_BUS,24,EDUCATION,Waitoa-Ngarua,-37.64354365,175.70496716,Te Aroha West,-37.55101925,175.70065739,10.295248070387297,Matamata-Piako,Matamata-Piako
Ararimu,Ngatea,SCHOOL_BUS,9,EDUCATION,Ararimu,-37.14686222,175.08246983,Ngatea,-37.27899729,175.4915105,39.088964702303294,Franklin,Hauraki
Grove Bush,Gladstone (Invercargill City),SCHOOL_BUS,12,EDUCATION,Grove Bush,-46.30068372,168.47812714,Gladstone (Invercargill City),-46.39213483,168.35330059,13.971724567068778,Southland,Invercargill
Omokoroa,Omokoroa,SCHOOL_BUS,12,EDUCATION,Omokoroa,-37.64305079,176.03430624,Omokoroa,-37.64305079,176.03430624,0.0,Western Bay of Plenty,Western Bay of Plenty
Mission Bay,Sunnyhills West-Pakuranga North,SCHOOL_BUS,33,EDUCATION,Mission Bay,-36.855756,174.83237219,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,6.875356137307838,Waitakere,Manukau
Levels,Marchwiel East,SCHOOL_BUS,33,EDUCATION,Levels,-44.29433296,171.25526363,Marchwiel East,-44.37704716,171.23534538,9.332829787132644,Timaru,Timaru
West Harbour Clearwater Cove,Massey West,SCHOOL_BUS,6,EDUCATION,West Harbour Clearwater Cove,-36.81054038,174.63704103,Massey West,-36.84988607,174.60742952,5.107521715855542,Waitakere,Waitakere
Bream Bay,Waipu,SCHOOL_BUS,30,EDUCATION,Bream Bay,-35.91496801,174.38390319,Waipu,-36.03330412,174.45082085,14.470824974775185,Whangarei,Whangarei
Ararimu,Ararimu,SCHOOL_BUS,12,EDUCATION,Ararimu,-37.14686222,175.08246983,Ararimu,-37.14686222,175.08246983,0.0,Franklin,Franklin
Kaipara Hills,Warkworth West,SCHOOL_BUS,45,EDUCATION,Kaipara Hills,-36.46348663,174.48881947,Warkworth West,-36.38893228,174.65160073,16.758158786597537,Rodney,Rodney
Waipu,Maungaturoto,SCHOOL_BUS,12,EDUCATION,Waipu,-36.03330412,174.45082085,Maungaturoto,-36.10952458,174.34693916,12.609634281192104,Whangarei,Kaipara
Khandallah North,Strathmore (Wellington City),SCHOOL_BUS,12,EDUCATION,Khandallah North,-41.24289834,174.79769751,Strathmore (Wellington City),-41.33164104,174.82054496,10.05069323980873,Wellington,Wellington
Oaklands West,Bush Inn,SCHOOL_BUS,6,EDUCATION,Oaklands West,-43.56943685,172.54947090000005,Bush Inn,-43.52942223,172.576402,4.9505676801263805,Christchurch,Christchurch
Hokitika Valley-Otira,Hokitika,SCHOOL_BUS,48,EDUCATION,Hokitika Valley-Otira,-42.87811794,171.30442912,Hokitika,-42.71867868,170.97186323,32.41219512147318,Westland,Westland
Okaiawa,Kaponga-Mangatoki,SCHOOL_BUS,12,EDUCATION,Okaiawa,-39.5375084,174.21758799999995,Kaponga-Mangatoki,-39.43452513,174.22980453,11.499109185721965,South Taranaki,South Taranaki
Kaiwaka,Wellsford,SCHOOL_BUS,36,EDUCATION,Kaiwaka,-36.20144738,174.41954369,Wellsford,-36.2928483,174.52152782,13.672357357086687,Kaipara,Rodney
Foxton Beach,Foxton North,SCHOOL_BUS,27,EDUCATION,Foxton Beach,-40.46403695,175.23078759,Foxton North,-40.47062245,175.29513751,5.492677520145524,Horowhenua,Horowhenua
Tarawera Park,Te Teko Lakes,SCHOOL_BUS,6,EDUCATION,Tarawera Park,-38.09034331,176.70935902,Te Teko Lakes,-38.05714893,176.80257253,8.955431867899293,Whakatane,Whakatane
Cape Rodney,Dome Valley-Matakana,SCHOOL_BUS,18,EDUCATION,Cape Rodney,-36.25433822,174.62638047,Dome Valley-Matakana,-36.34097815,174.68669921,11.046868105154614,Rodney,Rodney
Papamoa Beach South,Bethlehem Central,SCHOOL_BUS,6,EDUCATION,Papamoa Beach South,-37.70757761,176.31110176,Bethlehem Central,-37.7065879,176.11498118,17.253396148864955,Western Bay of Plenty,Western Bay of Plenty
Kaitangata-Matau,Kaitangata-Matau,SCHOOL_BUS,12,EDUCATION,Kaitangata-Matau,-46.26457502,169.85724189,Kaitangata-Matau,-46.26457502,169.85724189,0.0,Clutha,Clutha
Tikipunga South,Whangarei Central,SCHOOL_BUS,12,EDUCATION,Tikipunga South,-35.69457731,174.33166497,Whangarei Central,-35.72846995,174.32430322,3.8268529249105576,Whangarei,Whangarei
Te Kuiti West,Hangatiki,SCHOOL_BUS,12,EDUCATION,Te Kuiti West,-38.33639894,175.16019027,Hangatiki,-38.28355305,175.06938344,9.86425786319068,Waitomo,Waitomo
Khandallah North,Mount Victoria,SCHOOL_BUS,6,EDUCATION,Khandallah North,-41.24289834,174.79769751,Mount Victoria,-41.29882878,174.78763827,6.275745109746702,Wellington,Wellington
Otaika-Portland,Pukenui,SCHOOL_BUS,6,EDUCATION,Otaika-Portland,-35.78104758,174.28575580000003,Pukenui,-35.74644668,174.25502298,4.742575762993019,Whangarei,Whangarei
Kauri,Whangarei Central,SCHOOL_BUS,9,EDUCATION,Kauri,-35.62944367,174.28665672,Whangarei Central,-35.72846995,174.32430322,11.524296190570618,Whangarei,Whangarei
Awapuni South ,Newbury,SCHOOL_BUS,9,EDUCATION,Awapuni South,-40.37784493,175.59343472,Newbury,-40.33398879,175.57992885,5.009063791408947,Palmerston North,Manawatu
Brighton,Seddon Park,SCHOOL_BUS,12,EDUCATION,Brighton,-45.93395134,170.37425787,Seddon Park,-45.87666031,170.35643822,6.5179726387997805,Dunedin,Dunedin
Kaipara Hills,Kaipara Hills,SCHOOL_BUS,27,EDUCATION,Kaipara Hills,-36.46348663,174.48881947,Kaipara Hills,-36.46348663,174.48881947,0.0,Rodney,Rodney
Kaeo,Riverview,SCHOOL_BUS,6,EDUCATION,Kaeo,-35.15410315,173.74331968,Riverview,-35.20805962,173.9624342,20.798062821967736,Far North,Far North
Port Chalmers,Forbury,SCHOOL_BUS,6,EDUCATION,Port Chalmers,-45.81220383,170.61799409,Forbury,-45.90099334,170.49030599,13.973435295852086,Dunedin,Dunedin
Mount Victoria,Strathmore (Wellington City),SCHOOL_BUS,9,EDUCATION,Mount Victoria,-41.29882878,174.78763827,Strathmore (Wellington City),-41.33164104,174.82054496,4.567820860781494,Wellington,Wellington
Gladstone (Carterton District),Kuripuni,SCHOOL_BUS,9,EDUCATION,Gladstone (Carterton District),-41.21809101,175.86448451,Kuripuni,-40.95167579,175.64326344,34.947760385058125,Carterton,Masterton
Te Uku,Hamilton East Village,SCHOOL_BUS,9,EDUCATION,Te Uku,-37.88322634,174.93821165,Hamilton East Village,-37.79028168,175.29324653,32.84653150237803,Waikato,Hamilton
Meeanee-Awatoto,Mayfair,SCHOOL_BUS,12,EDUCATION,Meeanee-Awatoto,-39.54411569,176.89304136,Mayfair,-39.64014808,176.86339942,10.976229791436367,Hastings,Hastings city
Maihiihi,Otorohanga,SCHOOL_BUS,45,EDUCATION,Maihiihi,-38.25985712,175.35339708,Otorohanga,-38.18318495,175.21677363,14.667348642607243,Otorohanga,Otorohanga
Solway South,Carterton South,SCHOOL_BUS,6,EDUCATION,Solway South,-40.96910555,175.63403571,Carterton South,-41.03427242,175.51425212,12.391519685040471,Masterton,Carterton
Tuapeka,Tuapeka,SCHOOL_BUS,72,EDUCATION,Tuapeka,-45.88283856,169.71507443,Tuapeka,-45.88283856,169.71507443,0.0,Clutha,Clutha
Ohauiti,Tauranga South,SCHOOL_BUS,51,EDUCATION,Ohauiti,-37.74926894,176.16160301,Tauranga South,-37.7084259,176.15681961,4.560980878914617,Western Bay of Plenty,Western Bay of Plenty
Kaiti North,Riverdale,SCHOOL_BUS,15,EDUCATION,Kaiti North,-38.66763381,178.04468182,Riverdale,-38.64381481,177.99767123,4.866041217121562,Gisborne,Gisborne
Ngunguru,Ngunguru,SCHOOL_BUS,24,EDUCATION,Ngunguru,-35.62462501,174.51474389,Ngunguru,-35.62462501,174.51474389,0.0,Whangarei,Whangarei
Hakataramea,Morven-Glenavy-Ikawai,SCHOOL_BUS,18,EDUCATION,Hakataramea,-44.5949764,170.59314374,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,43.1999995618006,Waimate,Waimate
Pembroke,Opunake,SCHOOL_BUS,9,EDUCATION,Pembroke,-39.34019567,174.18536541,Opunake,-39.45132365,173.85878435,30.66293322307921,Stratford,South Taranaki
Pukekawa,Tuakau South,SCHOOL_BUS,15,EDUCATION,Pukekawa,-37.35591115,175.00526866,Tuakau South,-37.28146265,174.94066878,10.058034423538533,Franklin,Franklin
Hilltop (Auckland),Auckland-University,SCHOOL_BUS,6,EDUCATION,Hilltop (Auckland),-36.98571899,174.9077134,Auckland-University,-36.85143057,174.76906469,19.362193963273693,Manukau,Waitakere
Mount Wellington West,Penrose,SCHOOL_BUS,21,EDUCATION,Mount Wellington West,-36.91116791,174.82771093,Penrose,-36.91999811,174.82258914,1.0823173822864631,Waitakere,Waitakere
Glendowie North,Sunnyhills West-Pakuranga North,SCHOOL_BUS,72,EDUCATION,Glendowie North,-36.85540475,174.87371093,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,5.90567141491002,Waitakere,Manukau
Lake Taupo Bays,Turangi,SCHOOL_BUS,21,EDUCATION,Lake Taupo Bays,-38.87191067,175.73166979,Turangi,-38.99284557,175.80606909999997,14.907870960246838,Taupo,Taupo
Woodlands,Waiotahi,SCHOOL_BUS,6,EDUCATION,Woodlands,-38.01656194,177.25965904,Waiotahi,-38.04672615,177.2017177,6.0830530282716975,Opotiki,Opotiki
Prestonville-Grasmere,Georgetown,SCHOOL_BUS,6,EDUCATION,Prestonville-Grasmere,-46.38023874,168.34165711,Georgetown,-46.41932389,168.36900636,4.825620402318797,Invercargill,Invercargill
Rolleston North West,Lincoln West,SCHOOL_BUS,72,EDUCATION,Rolleston North West,-43.60086348,172.36340669999996,Lincoln West,-43.64345571,172.47791199,10.362631868101436,Selwyn,Selwyn
Pyes Pa West,Tauranga South,SCHOOL_BUS,30,EDUCATION,Pyes Pa West,-37.75427199,176.1087299,Tauranga South,-37.7084259,176.15681961,6.623727429385908,Western Bay of Plenty,Western Bay of Plenty
Springston,Lincoln West,SCHOOL_BUS,75,EDUCATION,Springston,-43.65558055,172.37556591,Lincoln West,-43.64345571,172.47791199,8.344193884849886,Selwyn,Selwyn
Remuera South,Glendowie South,SCHOOL_BUS,6,EDUCATION,Remuera South,-36.88443518,174.79526521,Glendowie South,-36.8646606,174.8672379,6.769089899772438,Waitakere,Waitakere
Northland (Wellington City),Thorndon,SCHOOL_BUS,21,EDUCATION,Northland (Wellington City),-41.27908062,174.76019207,Thorndon,-41.27246445,174.77422734,1.3845279923205496,Wellington,Wellington
Epsom South,Mount St John,SCHOOL_BUS,9,EDUCATION,Epsom South,-36.90439621,174.7662217,Mount St John,-36.88236812,174.78035947,2.753234598494632,Waitakere,Waitakere
Mangere Bridge Ambury,Hillsborough West (Auckland),SCHOOL_BUS,24,EDUCATION,Mangere Bridge Ambury,-36.94780505,174.76875626,Hillsborough West (Auckland),-36.91988593,174.74732339,3.642343149012706,Manukau,Waitakere
Makara-Ohariu,Makara-Ohariu,SCHOOL_BUS,9,EDUCATION,Makara-Ohariu,-41.25931237,174.71526254,Makara-Ohariu,-41.25931237,174.71526254,0.0,Wellington,Wellington
Te Akau,Onewhero,SCHOOL_BUS,12,EDUCATION,Te Akau,-37.69707947,175.04556188,Onewhero,-37.36416985,174.87549359,39.940234103394275,Waikato,Franklin
Red Beach West,Orewa South,SCHOOL_BUS,9,EDUCATION,Red Beach West,-36.61127031,174.69545963,Orewa South,-36.59013546,174.685784,2.5037852124208526,Rodney,Rodney
Ashburton Forks,Ashburton Forks,SCHOOL_BUS,93,EDUCATION,Ashburton Forks,-43.78492258,171.43181981,Ashburton Forks,-43.78492258,171.43181981,0.0,Ashburton,Ashburton
Conifer Grove West,Botany Downs West,SCHOOL_BUS,6,EDUCATION,Conifer Grove West,-37.0486937,174.91293014,Botany Downs West,-36.90954846,174.91414564,15.472621481387591,Franklin,Manukau
Waiouru,Taihape,SCHOOL_BUS,12,EDUCATION,Waiouru,-39.46984453,175.67763799,Taihape,-39.67806733,175.79677339,25.304955086520682,Ruapehu,Rangitikei
Dairy Flat South,Albany West,SCHOOL_BUS,12,EDUCATION,Dairy Flat South,-36.6956027,174.67916408,Albany West,-36.7414674,174.68787988,5.158750676462749,Rodney,Waitakere
Monika Reserve,Monika Reserve,SCHOOL_BUS,12,EDUCATION,Monika Reserve,-38.09544004,176.67500308,Monika Reserve,-38.09544004,176.67500308,0.0,Whakatane,Whakatane
Whitby,Trentham South,SCHOOL_BUS,9,EDUCATION,Whitby,-41.11717134,174.89107268,Trentham South,-41.14890544,175.04082561,13.02879110307605,Porirua,Upper Hutt
Hokitika,Greymouth Central,SCHOOL_BUS,24,EDUCATION,Hokitika,-42.71867868,170.97186323,Greymouth Central,-42.45704831,171.19924986,34.5379359068516,Westland,Grey
Ashley Forest,Ashley-Sefton,SCHOOL_BUS,6,EDUCATION,Ashley Forest,-43.12462587,172.56403398,Ashley-Sefton,-43.24549574,172.65358254,15.275785300674356,Hurunui,Waimakariri
